종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"053610","프로텍","86600","400","0.46","5293","16.36","6675","12.97","38739","2.24","400","0.46"
"468530","프로티나","51800","100","0.19",,,,,"2594","19.97","0","0.00"
"303360","프로티아","4660","-160","-3.32","347","13.43",,,"2384","1.95","0","0.00"
"377220","프롬바이오","1122","-10","-0.88",,,,,"990","1.13","0","0.00"
"335810","프리시젼바이오","1985","-65","-3.17",,,,,"1825","1.09","0","0.00"
"053160","프리엠스","8330","-80","-0.95","168","49.58",,,"13288","0.63","130","1.56"
"405000","플라즈맵","7160","-260","-3.50",,,,,"1491","4.80","0","0.00"
"041590","플래스크","2370","0","0.00","6","395.00",,,"845","2.80","0","0.00"
"367000","플래티어","3855","-95","-2.41",,,,,"4005","0.96","0","0.00"
"075130","플랜티넷","2355","-5","-0.21","145","16.24",,,"4580","0.51","100","4.25"
"009810","플레이그램","1178","0","0.00",,,,,"2295","0.51","0","0.00"
"237820","플레이디","4255","15","0.35","458","9.29",,,"7089","0.60","190","4.47"
"023770","플레이위드","2630","-20","-0.75",,,,,"2003","1.31","0","0.00"
"019570","플루토스","445","-6","-1.33","43","10.35",,,"609","0.73","0","0.00"
"300080","플리토","10840","-520","-4.58","391","27.72",,,"1043","10.39","0","0.00"
"033790","피노","15240","-670","-4.21",,,,,"1447","10.53","0","0.00"
"032580","피델릭스","2470","569","29.93",,,,,"1353","1.83","0","0.00"
"051380","피씨디렉트","2250","-125","-5.26","174","12.93",,,"2741","0.82","70","3.11"
"241820","피씨엘","6040","0","0.00",,,,,"2400","2.52","0","0.00"
"452450","피아이이","6620","-520","-7.28",,,,,"1566","4.23","0","0.00"
"237750","피앤씨테크","5470","-230","-4.04",,,,,"6740","0.81","100","1.83"
"460940","피앤에스로보틱스","8670","-530","-5.76","212","40.90","195","44.56","3261","2.66","40","0.46"
"319660","피에스케이","104000","-10200","-8.93","2712","38.35","4312","24.12","18606","5.59","680","0.65"
"031980","피에스케이홀딩스","122000","-8500","-6.51","4252","28.69","5383","22.67","23484","5.20","1080","0.89"
"002230","피에스텍","8890","-720","-7.49","559","15.90",,,"8061","1.10","250","2.81"
"043370","피에이치에이","12730","-260","-2.00","2369","5.37","2632","4.84","43257","0.29","400","3.14"
"239890","피엔에이치테크","5520","-290","-4.99","289","19.10","629","8.78","5596","0.99","200","3.62"
"347740","피엔케이피부임상연구센타","2360","-40","-1.67","162","14.57","259","9.13","2792","0.85","50","2.12"
"137400","피엔티","51300","-2300","-4.29","3200","16.03","4609","11.13","27402","1.87","200","0.39"
"257370","피엔티엠에스","2975","-155","-4.95",,,,,"1721","1.73","0","0.00"
"147760","피엠티","6800","-190","-2.72",,,,,"819","8.30","0","0.00"
"128660","피제이메탈","3380","-90","-2.59","307","11.01",,,"2977","1.14","170","5.03"
"006140","피제이전자","7200","-260","-3.49","629","11.45",,,"9377","0.77","200","2.78"
"376180","피코그램","2480","-140","-5.34",,,,,"2162","1.15","100","4.03"
"304840","피플바이오","1203","-31","-2.51",,,,,"1315","0.91","0","0.00"
"087600","픽셀플러스","6030","0","0.00",,,,,"12982","0.46","0","0.00"
"291810","핀텔","1599","-85","-5.05",,,,,"1512","1.06","0","0.00"
"378340","필에너지","17750","-1460","-7.60",,,,,"5893","3.01","0","0.00"
"161580","필옵틱스","53800","-3300","-5.78",,,,,"4970","10.82","0","0.00"
"347770","핌스","1932","-173","-8.22",,,"253","7.64","2043","0.95","0","0.00"
"163730","핑거","23650","600","2.60","32","739.06",,,"4960","4.77","100","0.42"
"417180","핑거스토리","1579","0","0.00","204","7.74",,,"1774","0.89","0","0.00"
"469880","하나30호스팩","2087","-3","-0.14",,,,,,,"0","0.00"
"469900","하나31호스팩","2060","0","0.00",,,,,,,"0","0.00"
"475240","하나32호스팩","2085","0","0.00",,,,,,,"0","0.00"
"475250","하나33호스팩","2085","10","0.48",,,,,,,"0","0.00"
"484130","하나34호스팩","2050","30","1.49",,,,,,,"0","0.00"
"0041L0","하나35호스팩","2010","0","0.00",,,,,,,"0","0.00"
"0101C0","하나36호스팩","1998","-7","-0.35",,,,,,,"0","0.00"
"086790","하나금융지주","123100","-3500","-2.76","13954","8.82","16283","7.56","164776","0.75","4105","3.33"
"299030","하나기술","25600","-900","-3.40",,,"1627","15.73","12570","2.04","0","0.00"
"067310","하나마이크론","41400","-1750","-4.06","637","64.99","2002","20.68","6007","6.89","70","0.17"
"166090","하나머티리얼즈","77500","-2900","-3.61","1984","39.06","4317","17.95","24038","3.22","300","0.39"
"293480","하나제약","9270","-380","-3.94","507","18.28","1270","7.30","17808","0.52","260","2.80"
"039130","하나투어","40350","-750","-1.82","2062","19.57","3837","10.52","9807","4.11","1200","2.97"
"136480","하림","3095","-45","-1.43","363","8.53",,,"3065","1.01","40","1.29"
"003380","하림지주","12150","-450","-3.57","2360","5.15",,,"32613","0.37","120","0.99"
"450330","하스","6720","-280","-4.00","194","34.64",,,"5666","1.19","60","0.89"
"101670","하이드로리튬","1921","-33","-1.69",,,,,"1115","1.72","0","0.00"
"365590","하이딥","1826","-90","-4.70",,,,,"72","25.36","0","0.00"
"149980","하이로닉","5560","0","0.00","215","25.86",,,"4348","1.28","0","0.00"
"013030","하이록코리아","40300","-1200","-2.89","4211","9.57","4488","8.98","38609","1.04","1350","3.35"
"352820","하이브","231500","-10000","-4.14",,,"6903","33.54","76643","3.02","500","0.22"
"126700","하이비젼시스템","17070","-1100","-6.05",,,"2449","6.97","19368","0.88","80","0.47"
"071090","하이스틸","4015","-135","-3.25",,,,,"7121","0.56","0","0.00"
"160190","하이젠알앤엠","41600","-2400","-5.45",,,,,"3657","11.38","0","0.00"
"221840","하이즈항공","2715","-110","-3.89","110","24.68",,,"2213","1.23","0","0.00"
"106190","하이텍팜","16060","-330","-2.01","1079","14.88",,,"12290","1.31","150","0.93"
"000080","하이트진로","16420","-230","-1.38","596","27.55","1474","11.14","16066","1.02","700","4.26"
"000087","하이트진로2우B","13820","-130","-0.93",,,,,,,"750","5.43"
"000140","하이트진로홀딩스","8760","-180","-2.01",,,,,"25367","0.35","350","4.00"
"000145","하이트진로홀딩스우","11130","-40","-0.36",,,,,,,"400","3.59"
"065650","하이퍼코퍼레이션","2110","0","0.00",,,,,"1154","1.83","0","0.00"
"066130","하츠","4155","-80","-1.89","755","5.50",,,"9710","0.43","140","3.37"
"004590","한국가구","6960","-1020","-12.78","1029","6.76",,,"13102","0.53","205","2.95"
"036460","한국가스공사","36700","-400","-1.08","1463","25.09","8907","4.12","123774","0.30","1154","3.14"
"039340","한국경제TV","4590","-65","-1.40","169","27.16",,,"9011","0.51","150","3.27"
"005430","한국공항","61800","-1300","-2.06","13258","4.66",,,"132482","0.47","1000","1.62"
"071050","한국금융지주","249500","-16500","-6.20","34592","7.21","36598","6.82","205667","1.21","8690","3.48"
"071055","한국금융지주우","173300","-9100","-4.99",,,,,,,"8752","5.05"
"034950","한국기업평가","106300","-2900","-2.66","5656","18.79",,,"29647","3.59","8009","7.53"
"010040","한국내화","1810","-46","-2.48",,,,,"4239","0.43","0","0.00"
"025540","한국단자","87900","-100","-0.11","10428","8.43","12793","6.87","114828","0.77","3200","3.64"
"222980","한국맥널티","2235","-65","-2.83",,,,,"3086","0.72","0","0.00"
"010100","한국무브넥스","5180","640","14.10","685","7.56",,,"13184","0.39","100","1.93"
"256840","한국비엔씨","3575","-40","-1.11","42","85.12",,,"3417","1.05","70","1.96"
"219750","한국비티비","748","-20","-2.60",,,,,"372","2.01","0","0.00"
"004090","한국석유","14660","-60","-0.41","412","35.58","1164","12.60","16160","0.91","120","0.82"
"025550","한국선재","3850","-350","-8.33","13","296.15",,,"5127","0.75","0","0.00"
"002200","한국수출포장","2690","-55","-2.00",,,,,"8011","0.34","80","2.97"
"002960","한국쉘석유","474000","-5500","-1.15","37098","12.78",,,"107971","4.39","36000","7.59"
"017890","한국알콜","12700","-440","-3.35","1507","8.43",,,"26443","0.48","110","0.87"
"000240","한국앤컴퍼니","23700","-950","-3.85","3666","6.46","4401","5.38","50477","0.47","1100","4.64"
"080720","한국유니온제약","2725","0","0.00",,,,,,,"0","0.00"
"123890","한국자산신탁","2370","-80","-3.27","404","5.87",,,"8853","0.27","150","6.33"
"015760","한국전력","41250","-1950","-4.51","13311","3.10","13473","3.06","75035","0.55","1542","3.74"
"041460","한국전자인증","3895","-105","-2.63","252","15.46",,,"3523","1.11","96","2.46"
"006200","한국전자홀딩스","801","0","0.00",,,,,"3318","0.24","20","2.50"
"101680","한국정밀기계","2680","-100","-3.60",,,,,"4043","0.66","0","0.00"
"039740","한국정보공학","4155","-310","-6.94","268","15.50",,,"6488","0.64","0","0.00"
"053300","한국정보인증","6040","-280","-4.43","654","9.24",,,"5107","1.18","200","3.31"
"025770","한국정보통신","10760","-140","-1.28","1038","10.37",,,"9544","1.13","290","2.70"
"464440","한국제13호스팩","2085","-5","-0.24",,,,,,,"0","0.00"
"479880","한국제15호스팩","2055","5","0.24",,,,,,,"0","0.00"
"027970","한국제지","710","-5","-0.70",,,,,"2136","0.33","0","0.00"
"023350","한국종합기술","4980","-120","-2.35","821","6.07",,,"16398","0.30","150","3.01"
"025890","한국주강","2150","-30","-1.38",,,,,"2986","0.72","0","0.00"
"000970","한국주철관","6900","-130","-1.85","789","8.75",,,"16819","0.41","400","5.80"
"104700","한국철강","9860","-50","-0.50",,,"670","14.72","23878","0.41","750","7.61"
"062970","한국첨단소재","3190","-345","-9.76",,,,,"319","10.00","0","0.00"
"017960","한국카본","43500","-1550","-3.44","2043","21.29","2553","17.04","11519","3.78","320","0.74"
"023760","한국캐피탈","911","-5","-0.55","289","3.15",,,"2410","0.38","40","4.39"
"054040","한국컴퓨터","5500","-50","-0.90","1555","3.54",,,"12463","0.44","300","5.45"
"161890","한국콜마","100100","200","0.20","5299","18.89","7427","13.48","38566","2.60","864","0.86"
"021650","한국큐빅","2135","-25","-1.16","284","7.52",,,"6024","0.35","100","4.68"
"161390","한국타이어앤테크놀로지","59200","-1900","-3.11","8931","6.63","11478","5.16","99234","0.60","2300","3.89"
"034830","한국토지신탁","1481","-41","-2.69","97","15.27","738","2.01","4754","0.31","70","4.73"
"007280","한국특강","2600","-140","-5.11","104","25.00",,,"7479","0.35","400","15.38"
"032300","한국파마","10520","-320","-2.95",,,,,"6307","1.67","50","0.48"
"037230","한국팩키지","2210","-20","-0.90","191","11.57",,,"3754","0.59","50","2.26"
"448900","한국피아이엠","116900","-12000","-9.31",,,"572","204.53","9488","12.32","0","0.00"
"047810","한국항공우주","165900","-3600","-2.12","1907","87.00","4256","38.98","18776","8.84","500","0.30"
"123690","한국화장품","8390","-320","-3.67","70","119.86",,,"2088","4.02","0","0.00"
"003350","한국화장품제조","9600","-200","-2.04","1510","6.36",,,"5776","1.66","60","0.63"
"030520","한글과컴퓨터","19720","50","0.25","1427","13.82","2190","9.00","15357","1.28","400","2.03"
"052600","한네트","3720","-110","-2.87","316","11.77",,,"3435","1.08","180","4.84"
"011500","한농화성","21100","-1200","-5.38","253","83.40",,,"11152","1.89","40","0.19"
"002390","한독","9570","-140","-1.44",,,,,"21292","0.45","200","2.09"
"256150","한독크린텍","5280","50","0.96","354","14.92",,,"7500","0.70","250","4.73"
"092460","한라IMS","20400","440","2.20","1511","13.50",,,"11613","1.76","620","3.04"
"125490","한라캐스트","16900","-1260","-6.94","128","132.03","287","58.80","2892","5.84","0","0.00"
"053690","한미글로벌","25450","-1150","-4.32","1826","13.94","2582","9.86","21462","1.19","400","1.57"
"042700","한미반도체","377500","-22500","-5.63","2256","167.33",,,"7278","51.87","800","0.21"
"008930","한미사이언스","36300","1100","3.13","1748","20.77",,,"14205","2.56","300","0.83"
"128940","한미약품","454500","31000","7.32","13372","33.99","15412","29.49","98560","4.61","2000","0.44"
"452190","한빛레이저","8070","-690","-7.88","104","77.60",,,"1311","6.16","0","0.00"
"047080","한빛소프트","1273","-32","-2.45","210","6.06",,,"696","1.83","0","0.00"
"009240","한샘","36750","-1300","-3.42","2808","13.09","1387","26.49","24081","1.53","0","0.00"
"452280","한선엔지니어링","17940","-1750","-8.89","518","34.63",,,"3957","4.53","0","0.00"
"020000","한섬","25600","550","2.20","2153","11.89","3849","6.65","66913","0.38","750","2.93"
"003680","한성기업","4975","-75","-1.49","30","165.83",,,"11921","0.42","0","0.00"
"066980","한성크린텍","1518","-97","-6.01","2","759.00",,,"1161","1.31","0","0.00"
"105630","한세실업","10630","150","1.43","1454","7.31","1729","6.15","18656","0.57","600","5.64"
"069640","한세엠케이","666","0","0.00",,,,,"445","1.50","0","0.00"
"016450","한세예스24홀딩스","4390","-55","-1.24",,,,,"11650","0.38","500","11.39"
"009180","한솔로지스틱스","3215","-170","-5.02","563","5.71","932","3.45","5100","0.63","200","6.22"
"114810","한솔아이원스","16300","-750","-4.40","1029","15.84","1702","9.58","7607","2.14","0","0.00"
"213500","한솔제지","7520","-220","-2.84","163","46.13",,,"29322","0.26","500","6.65"
"014680","한솔케미칼","300000","21000","7.53","13428","22.34","16691","17.97","99420","3.02","2600","0.87"
"004710","한솔테크닉스","14580","440","3.11",,,,,"9587","1.52","100","0.69"
"004150","한솔홀딩스","3840","-310","-7.47",,,"387","9.93","13574","0.28","130","3.39"
"025750","한솔홈데코","2485","-50","-1.97",,,,,"6180","0.40","0","0.00"
"042520","한스바이오메드","23600","-400","-1.67",,,"1329","17.75","2492","9.47","0","0.00"
"004960","한신공영","13890","-870","-5.89","5174","2.68",,,"72296","0.19","150","1.08"
"011700","한신기계","4260","-80","-1.84",,,,,"2703","1.58","20","0.47"
"430690","한싹","4585","-75","-1.61",,,,,"3001","1.53","0","0.00"
"078350","한양디지텍","29300","-3500","-10.67","1025","28.59",,,"11658","2.51","0","0.00"
"045100","한양이엔지","33100","-2150","-6.10","2541","13.03",,,"38303","0.86","0","0.00"
"001750","한양증권","26700","-1350","-4.81","4383","6.09",,,"44072","0.61","1600","5.99"
"001755","한양증권우","28150","550","1.99",,,,,,,"1650","5.86"
"018880","한온시스템","5160","-570","-9.95",,,"249","20.69","3671","1.41","0","0.00"
"009420","한올바이오파마","46650","550","1.19",,,"173","269.57","3184","14.65","0","0.00"
"320000","한울반도체","13330","370","2.85",,,,,"4998","2.67","0","0.00"
"091440","한울소재과학","3050","-90","-2.87",,,,,"1116","2.73","0","0.00"
"276730","한울앤제주","14500","160","1.12",,,,,"7220","2.01","0","0.00"
"014130","한익스프레스","2615","75","2.95",,,,,"6976","0.37","0","0.00"
"024740","한일단조","3195","-75","-2.29","45","71.00",,,"4222","0.76","0","0.00"
"005860","한일사료","3530","-85","-2.35","162","21.79",,,"4159","0.85","75","2.12"
"300720","한일시멘트","16100","-450","-2.72","1061","15.17","948","16.98","25406","0.63","1000","6.21"
"002220","한일철강","4705","-125","-2.59",,,,,"6789","0.69","30","0.64"
"003300","한일홀딩스","18160","150","0.83","1024","17.73",,,"54474","0.33","1000","5.51"
"007770","한일화학","7680","-10","-0.13",,,,,"25319","0.30","0","0.00"
"051600","한전KPS","57400","300","0.53","2761","20.79","3765","15.25","29906","1.92","1651","2.88"
"052690","한전기술","163500","-7900","-4.61","2244","72.86","1898","86.13","16428","9.95","1347","0.82"
"130660","한전산업","17080","-980","-5.43","125","136.64",,,"3167","5.39","377","2.21"
"198940","한주라이트메탈","861","0","0.00",,,,,"1159","0.74","0","0.00"
"058450","한주에이알티","5010","185","3.83",,,,,"2706","1.85","0","0.00"
"107640","한중엔시에스","59300","-3700","-5.87","450","131.78","1565","37.88","10316","5.75","0","0.00"
"002320","한진","18250","-500","-2.67",,,"1798","10.15","94858","0.19","600","3.29"
"003480","한진중공업홀딩스","5700","-200","-3.39","2265","2.52",,,"17045","0.33","120","2.11"
"180640","한진칼","109700","-1200","-1.08","2313","47.43",,,"49668","2.21","360","0.33"
"18064K","한진칼우","30550","-950","-3.02",,,,,,,"385","1.26"
"005110","한창","1254","0","0.00","3151","0.40",,,"819","1.53","0","0.00"
"079170","한창산업","6390","-50","-0.78","1273","5.02",,,"14025","0.46","210","3.29"
"009460","한창제지","544","0","0.00",,,,,"1390","0.39","0","0.00"
"372910","한컴라이프케어","2360","5","0.21",,,"291","8.10","4590","0.51","0","0.00"
"054920","한컴위드","7020","-250","-3.44","314","22.36",,,"5802","1.21","0","0.00"
"457370","한켐","8730","-270","-3.00","734","11.89",,,"7581","1.15","200","2.29"
"002680","한탑","632","-17","-2.62","67","9.43",,,"1533","0.41","0","0.00"
"098070","한텍","38550","-2250","-5.51","2881","13.38",,,"14605","2.64","375","0.97"
"408470","한패스","13010","-200","-1.51","898","14.49",,,"4459","2.92","0","0.00"
"000880","한화","142200","4100","2.97","4072","34.92","10266","13.85","133067","1.07","1100","0.77"
"00088K","한화3우B","51400","2050","4.15",,,,,,,"1150","2.24"
"452260","한화갤러리아","2800","-65","-2.27","17","164.71",,,"4193","0.67","0","0.00"
"45226K","한화갤러리아우","6680","-50","-0.74",,,,,,,"0","0.00"
"489790","한화비전","80200","1000","1.26","902","88.91","3557","22.55","17188","4.67","0","0.00"
